"Week.Ending","SKU","Dollars","Units","ARP"
2014-04-19,1075,65.45,119,0.55
2014-04-19,1076,465.12,612,0.76
2014-04-19,1078,31175.76,20244,1.54
2014-04-19,1080,565454.1,227090,2.49
2014-04-19,1081,199244946.88,30097424,6.62
2014-04-19,1082,4133.8,3758,1.1
2014-04-19,1083,565454.1,227090,2.49
2014-04-19,1084,9.6,24,0.4
2014-04-19,1086,163.2,255,0.64
2014-04-19,1087,2430505.8,764310,3.18
2014-04-19,1088,106.8,178,0.6
2014-04-19,1090,5251207.08,1454628,3.61
2014-04-19,1091,33755.28,21638,1.56
2014-04-19,1092,778760855.31,93713701,8.31
2014-04-19,1094,12097976.25,2915175,4.15
2014-04-19,1095,415797.54,175442,2.37
2014-04-19,1096,0.22,1,0.22
2014-04-19,1098,129166.05,66239,1.95
2014-04-19,1099,1980125.44,644992,3.07
2014-04-19,1100,1329.51,1461,0.91
2014-04-19,1101,624,780,0.8
2014-04-19,1102,911871,337730,2.7
2014-04-19,1103,238.68,351,0.68
2014-04-19,1104,7374.95,6095,1.21
2014-04-19,1105,3895958.24,1132546,3.44
2014-04-19,1106,440567.82,184338,2.39
2014-04-19,1107,11414209.8,2777180,4.11
2014-04-19,1108,4662941.1,1317215,3.54
2014-04-19,1109,89873.13,49111,1.83
2014-04-19,1110,2954.64,2841,1.04
2014-04-19,1111,163.2,255,0.64
2014-04-19,1112,42353.28,26144,1.62
2014-04-19,1113,337.68,469,0.72
2014-04-19,1114,45516.56,27754,1.64
2014-04-19,1115,0.22,1,0.22
2014-04-19,1116,38,76,0.5
2014-04-19,1117,1046.61,1203,0.87
2014-04-19,1119,20107.23,14061,1.43
2014-04-19,1120,2016.63,2079,0.97
2014-04-19,1122,39340.8,24588,1.6
2014-04-19,1123,3.74,11,0.34
2014-04-19,1124,8740351.44,2224008,3.93
2014-04-19,1125,550862.56,222122,2.48
2014-04-19,1127,4623324.96,1306024,3.54
2014-04-19,1128,11989.12,9152,1.31
2014-04-19,1129,491825095.3,63873389,7.7
2014-04-19,1130,780029.07,296589,2.63
2014-04-19,1131,105490.56,56112,1.88
2014-04-19,1132,7374.95,6095,1.21
2014-04-19,1133,39340.8,24588,1.6
2014-04-19,1134,238.68,351,0.68
2014-04-19,1135,6425.1,5445,1.18
2014-04-19,1137,163.2,255,0.64
2014-04-19,1138,0,0,0
2014-04-19,1141,238.68,351,0.68
2014-04-19,1143,337.68,469,0.72
2014-04-19,1144,820.68,977,0.84
2014-04-19,1145,106.8,178,0.6
2014-04-19,1146,9.6,24,0.4
2014-04-19,1147,4834.14,4278,1.13
2014-04-19,1148,36666510.02,7347998,4.99
2014-04-19,1149,465.12,612,0.76
2014-04-19,1150,63364.71,36627,1.73
2014-04-19,1151,3.74,11,0.34
2014-04-19,1152,798095.76,302309,2.64
2014-04-19,1153,1917519.75,628695,3.05
2014-04-19,1154,238.68,351,0.68
2014-04-19,1155,95067.8,51388,1.85
2014-04-19,1156,465.12,612,0.76
2014-04-19,1157,176599.3,86146,2.05
2014-04-19,1158,676904.59,263387,2.57
2014-04-19,1159,624,780,0.8
2014-04-19,1160,13446.9,10035,1.34
2014-04-19,1161,0,0,0.16
2014-04-19,1162,10812850.4,2656720,4.07
2014-04-19,1163,55621.28,32912,1.69
2014-04-19,1164,161951.48,80174,2.02
2014-04-19,1165,16488.24,11948,1.38
2014-04-19,1166,3.74,11,0.34
2014-04-19,1167,93945767.36,16086604,5.84
2014-04-19,1168,4834.14,4278,1.13
2014-04-19,1169,75858.26,42617,1.78
2014-04-19,1170,466224.14,193454,2.41
2014-04-19,1171,3272061.06,979659,3.34
2014-04-19,1172,820.68,977,0.84
2014-04-19,1173,135067.52,68912,1.96
2014-04-19,1174,24075.66,16378,1.47
2014-04-19,1175,1.45,5,0.29
2014-04-19,1176,122790.46,63622,1.93
2014-04-19,1177,16513517.69,3778837,4.37
2014-04-19,1178,38,76,0.5
2014-04-19,1179,31175.76,20244,1.54
2014-04-19,1180,95067.8,51388,1.85
2014-04-19,1181,242578.8,112305,2.16
2014-04-19,1182,0,0,0.16
2014-04-19,1183,1647.82,1753,0.94
2014-04-19,1184,0,0,0.16
2014-04-19,1185,45516.56,27754,1.64
2014-04-19,1186,4959026.74,1385203,3.58
2014-04-19,1187,13446.9,10035,1.34
2014-04-19,1188,13446.9,10035,1.34
2014-04-19,1189,3.74,11,0.34
2014-04-19,1191,337.68,469,0.72
2014-04-19,1192,1583398.72,534932,2.96
2014-04-19,1194,0.22,1,0.22
2014-04-19,1195,163.2,255,0.64
2014-04-19,1198,20107.23,14061,1.43
2014-04-19,1199,4133.8,3758,1.1
2014-04-19,1201,2958851.92,902089,3.28
2014-04-19,1202,465.12,612,0.76
2014-04-19,1203,216388.4,102070,2.12
2014-04-19,1204,20.25,45,0.45
2014-04-19,1205,9.6,24,0.4
2014-04-19,1206,0.22,1,0.22
2014-04-19,1207,20.25,45,0.45
2014-04-19,1208,1.45,5,0.29
2014-04-19,1210,80505,44725,1.8
2014-04-19,1211,200613,95530,2.1
2014-04-19,1212,96403508.95,16423085,5.87
2014-04-19,1213,38,76,0.5
2014-04-19,1214,52000.46,31138,1.67
2014-04-19,1215,10728.93,8317,1.29
2014-04-19,1216,1647.82,1753,0.94
2014-04-19,1217,65.45,119,0.55
2014-04-19,1218,135067.52,68912,1.96
2014-04-19,1219,31175.76,20244,1.54
2014-04-19,1220,233999.55,108837,2.15
2014-04-19,1222,31175.76,20244,1.54
2014-04-19,1223,2954.64,2841,1.04
2014-04-19,1224,3508.53,3279,1.07
2014-04-19,1226,3.74,11,0.34
2014-04-19,1227,9.6,24,0.4
2014-04-19,1228,972278.58,356146,2.73
2014-04-19,1229,337.68,469,0.72
2014-04-19,1230,222004586.84,32938366,6.74
2014-04-19,1231,4570905.22,1294874,3.53
2014-04-19,1232,1376550.35,476315,2.89
2014-04-19,1233,1453946.84,497927,2.92
2014-04-19,1234,2228744.67,712059,3.13
2014-04-19,1235,1647.82,1753,0.94
2014-04-19,1236,660584.96,258041,2.56
2014-04-19,1238,5509376.6,1513565,3.64
2014-04-19,1239,18300.39,12979,1.41
2014-04-19,1240,161951.48,80174,2.02
2014-04-19,1241,4834.14,4278,1.13
2014-04-19,1242,238.68,351,0.68
2014-04-19,1243,281367.24,126742,2.22
2014-04-19,1244,3.74,11,0.34
2014-04-19,1245,20.25,45,0.45
2014-04-19,1246,0,0,0.03
2014-04-19,1247,0,0,0.1
2014-04-19,1249,4133.8,3758,1.1
2014-04-19,1250,337.68,469,0.72
2014-04-19,1251,238.68,351,0.68
2014-04-19,1253,0,0,0.03
2014-04-19,1254,1.45,5,0.29
2014-04-19,1255,337.68,469,0.72
2014-04-19,1256,9487.8,7530,1.26
2014-04-19,1257,63364.71,36627,1.73
2014-04-19,1258,22031.3,15194,1.45
2014-04-19,1259,1611165.6,542480,2.97
2014-04-19,1260,192079.68,92346,2.08
2014-04-19,1261,108983862.99,18194301,5.99
2014-04-19,1262,7374.95,6095,1.21
2014-04-19,1263,141851.16,71642,1.98
2014-04-19,1264,0.22,1,0.22
2014-04-19,1265,2297266.65,729291,3.15
2014-04-19,1266,2702004.82,836534,3.23
2014-04-19,1267,24075.66,16378,1.47
2014-04-19,1268,261510.09,119411,2.19
2014-04-19,1269,4133.8,3758,1.1
2014-04-19,1270,85339.8,46890,1.82
2014-04-19,1271,300829.76,134299,2.24
2014-04-19,1272,36475.88,23086,1.58
2014-04-19,1273,65.45,119,0.55
2014-04-19,1274,0,0,0
2014-04-19,1275,281367.24,126742,2.22
2014-04-19,1276,8685748.02,2210114,3.93
2014-04-19,1277,16488.24,11948,1.38
2014-04-19,1278,41107150.49,8076061,5.09
2014-04-19,1280,522373.62,212347,2.46
2014-04-26,1001,1647.82,1753,0.94
2014-04-26,1002,4133.8,3758,1.1
2014-04-26,1003,3508.53,3279,1.07
2014-04-26,1004,1647.82,1753,0.94
2014-04-26,1005,38,76,0.5
2014-04-26,1006,5566,4840,1.15
2014-04-26,1007,3.74,11,0.34
2014-04-26,1009,59408.82,34742,1.71
2014-04-26,1010,4133.8,3758,1.1
2014-04-26,1011,9.6,24,0.4
2014-04-26,1013,2465.41,2441,1.01
2014-04-26,1014,16178713.04,3710714,4.36
2014-04-26,1015,1611165.6,542480,2.97
2014-04-26,1016,65.45,119,0.55
2014-04-26,1018,129166.05,66239,1.95
2014-04-26,1019,5566,4840,1.15
2014-04-26,1020,87385501.77,15144801,5.77
2014-04-26,1022,2740278.6,845765,3.24
2014-04-26,1023,4133.8,3758,1.1
2014-04-26,1024,0,0,0.16
2014-04-26,1025,2954.64,2841,1.04
2014-04-26,1026,465.12,612,0.76
2014-04-26,1027,55621.28,32912,1.69
2014-04-26,1028,67494,38568,1.75
2014-04-26,1029,9.6,24,0.4
2014-04-26,1030,453285.6,188869,2.4
2014-04-26,1031,238.68,351,0.68
2014-04-26,1032,238.68,351,0.68
2014-04-26,1033,8350.47,6789,1.23
2014-04-26,1035,242578.8,112305,2.16
2014-04-26,1038,20.25,45,0.45
2014-04-26,1039,2927698.48,892591,3.28
2014-04-26,1044,465.12,612,0.76
2014-04-26,1047,122790.46,63622,1.93
2014-04-26,1048,47440342.72,9105632,5.21
2014-04-26,1050,9.6,24,0.4
2014-04-26,1051,48833.88,29418,1.66
2014-04-26,1052,200613,95530,2.1
2014-04-26,1053,233999.55,108837,2.15
2014-04-26,1054,166978612.4,25968680,6.43
2014-04-26,1055,105490.56,56112,1.88
2014-04-26,1056,2954.64,2841,1.04
2014-04-26,1057,106.8,178,0.6
2014-04-26,1058,9487.8,7530,1.26
2014-04-26,1059,11989.12,9152,1.31
2014-04-26,1061,300829.76,134299,2.24
2014-04-26,1062,8425615.99,2154889,3.91
2014-04-26,1063,86910821.18,15062534,5.77
2014-04-26,1065,595349.41,237191,2.51
2014-04-26,1068,1647.82,1753,0.94
2014-04-26,1069,8555133.44,2182432,3.92
2014-04-26,1070,18300.39,12979,1.41
2014-04-26,1071,26244.86,17614,1.49
2014-04-26,1072,1046.61,1203,0.87
2014-04-26,1073,58779977.4,10885181,5.4
2014-04-26,1074,626195.24,247508,2.53
2014-04-26,1075,238.68,351,0.68
2014-04-26,1076,65.45,119,0.55
2014-04-26,1078,85339.8,46890,1.82
2014-04-26,1080,440567.82,184338,2.39
2014-04-26,1081,193513709.09,29364751,6.59
2014-04-26,1082,6425.1,5445,1.18
2014-04-26,1083,466224.14,193454,2.41
2014-04-26,1084,624,780,0.8
2014-04-26,1086,624,780,0.8
2014-04-26,1087,1611165.6,542480,2.97
2014-04-26,1088,820.68,977,0.84
2014-04-26,1090,5567965.5,1525470,3.65
2014-04-26,1091,42353.28,26144,1.62
2014-04-26,1092,854305746.4,101221060,8.44
2014-04-26,1094,12575981.44,3008608,4.18
2014-04-26,1095,466224.14,193454,2.41
2014-04-26,1096,1.45,5,0.29
2014-04-26,1098,428071.56,179862,2.38
2014-04-26,1099,2228744.67,712059,3.13
2014-04-26,1100,8350.47,6789,1.23
2014-04-26,1101,238.68,351,0.68
2014-04-26,1102,1141067.2,407524,2.8
2014-04-26,1103,16488.24,11948,1.38
2014-04-26,1104,13446.9,10035,1.34
2014-04-26,1105,5152780.8,1431328,3.6
2014-04-26,1106,580285,232114,2.5
2014-04-26,1107,7600581.12,1979318,3.84
2014-04-26,1108,6092579.1,1646643,3.7
2014-04-26,1109,71798.28,40564,1.77
2014-04-26,1110,5566,4840,1.15
2014-04-26,1111,624,780,0.8
2014-04-26,1112,8350.47,6789,1.23
2014-04-26,1113,106.8,178,0.6
2014-04-26,1114,20107.23,14061,1.43
2014-04-26,1115,20.25,45,0.45
2014-04-26,1116,624,780,0.8
2014-04-26,1117,1046.61,1203,0.87
2014-04-26,1119,55621.28,32912,1.69
2014-04-26,1120,7374.95,6095,1.21
2014-04-26,1122,20107.23,14061,1.43
2014-04-26,1123,163.2,255,0.64
2014-04-26,1124,11414209.8,2777180,4.11
2014-04-26,1125,1163834.56,414176,2.81
2014-04-26,1127,3719764.4,1090840,3.41
2014-04-26,1128,26244.86,17614,1.49
2014-04-26,1129,501494249.4,64960395,7.72
2014-04-26,1130,322521.6,142080,2.27
2014-04-26,1131,161951.48,80174,2.02
2014-04-26,1132,33755.28,21638,1.56
2014-04-26,1133,39340.8,24588,1.6
2014-04-26,1134,65.45,119,0.55
2014-04-26,1135,105490.56,56112,1.88
2014-04-26,1136,0,0,0
2014-04-26,1137,465.12,612,0.76
2014-04-26,1138,0,0,0.03
2014-04-26,1141,624,780,0.8
2014-04-26,1142,0,0,0.16
2014-04-26,1143,3.74,11,0.34
2014-04-26,1144,65.45,119,0.55
2014-04-26,1145,38,76,0.5
2014-04-26,1146,2954.64,2841,1.04
2014-04-26,1147,4133.8,3758,1.1
2014-04-26,1148,44479292.88,8620018,5.16
2014-04-26,1149,11989.12,9152,1.31
2014-04-26,1150,148115.7,74430,1.99
2014-04-26,1151,1.45,5,0.29
2014-04-26,1152,626195.24,247508,2.53
2014-04-26,1153,3040022.7,921219,3.3
2014-04-26,1154,820.68,977,0.84
2014-04-26,1155,117239.04,61062,1.92
2014-04-26,1156,238.68,351,0.68
2014-04-26,1157,141851.16,71642,1.98
2014-04-26,1158,1257679.35,441291,2.85
2014-04-26,1159,1329.51,1461,0.91
2014-04-26,1160,238.68,351,0.68
2014-04-26,1161,65.45,119,0.55
2014-04-26,1162,10314293.72,2553043,4.04
2014-04-26,1163,122790.46,63622,1.93
2014-04-26,1164,141851.16,71642,1.98
2014-04-26,1165,63364.71,36627,1.73
2014-04-26,1166,3.74,11,0.34
2014-04-26,1167,102600462.69,17301933,5.93
2014-04-26,1168,13446.9,10035,1.34
2014-04-26,1169,242578.8,112305,2.16
2014-04-26,1170,727347.4,279749,2.6
2014-04-26,1171,3113134.44,940524,3.31
2014-04-26,1172,465.12,612,0.76
2014-04-26,1173,85339.8,46890,1.82
2014-04-26,1174,20107.23,14061,1.43
2014-04-26,1175,624,780,0.8
2014-04-26,1176,242578.8,112305,2.16
2014-04-26,1177,19981992.47,4430597,4.51
2014-04-26,1178,38,76,0.5
2014-04-26,1179,8350.47,6789,1.23
2014-04-26,1180,36475.88,23086,1.58
2014-04-26,1181,378657.62,162514,2.33
2014-04-26,1182,9.6,24,0.4
2014-04-26,1183,14915.12,10967,1.36
2014-04-26,1184,0,0,0.16
2014-04-26,1185,75858.26,42617,1.78
2014-04-26,1186,8043659.04,2073108,3.88
2014-04-26,1187,135067.52,68912,1.96
2014-04-26,1188,14915.12,10967,1.36
2014-04-26,1189,9.6,24,0.4
2014-04-26,1191,10728.93,8317,1.29
2014-04-26,1192,931744.07,343817,2.71
2014-04-26,1194,0,0,0.03
2014-04-26,1195,38,76,0.5
2014-04-26,1198,13446.9,10035,1.34
2014-04-26,1199,1647.82,1753,0.94
2014-04-26,1201,5308139.94,1466337,3.62
2014-04-26,1202,38,76,0.5
2014-04-26,1203,141851.16,71642,1.98
2014-04-26,1204,238.68,351,0.68
2014-04-26,1205,1647.82,1753,0.94
2014-04-26,1206,3.74,11,0.34
2014-04-26,1207,106.8,178,0.6
2014-04-26,1208,65.45,119,0.55
2014-04-26,1210,39340.8,24588,1.6
2014-04-26,1211,261510.09,119411,2.19
2014-04-26,1212,106720508.04,17876132,5.97
2014-04-26,1213,1.45,5,0.29
2014-04-26,1214,80505,44725,1.8
2014-04-26,1215,4834.14,4278,1.13
2014-04-26,1216,4133.8,3758,1.1
2014-04-26,1217,3.74,11,0.34
2014-04-26,1218,26244.86,17614,1.49
2014-04-26,1219,80505,44725,1.8
2014-04-26,1220,117239.04,61062,1.92
2014-04-26,1221,0,0,0
2014-04-26,1222,18300.39,12979,1.41
2014-04-26,1223,38,76,0.5
2014-04-26,1224,1329.51,1461,0.91
2014-04-26,1226,38,76,0.5
2014-04-26,1227,465.12,612,0.76
2014-04-26,1228,1326384.85,462155,2.87
2014-04-26,1229,2465.41,2441,1.01
2014-04-26,1230,205275717.85,30868529,6.65
2014-04-26,1231,4623324.96,1306024,3.54
2014-04-26,1232,2359600.44,746709,3.16
2014-04-26,1233,1748650.47,580947,3.01
2014-04-26,1234,3801702.78,1111609,3.42
2014-04-26,1235,16488.24,11948,1.38
2014-04-26,1236,762218.26,290923,2.62
2014-04-26,1238,7240268.73,1900333,3.81
2014-04-26,1239,6425.1,5445,1.18
2014-04-26,1240,155320.74,77274,2.01
2014-04-26,1241,4133.8,3758,1.1
2014-04-26,1242,11989.12,9152,1.31
2014-04-26,1243,261510.09,119411,2.19
2014-04-26,1244,9.6,24,0.4
2014-04-26,1245,65.45,119,0.55
2014-04-26,1246,0,0,0
2014-04-26,1247,4133.8,3758,1.1
2014-04-26,1249,16488.24,11948,1.38
2014-04-26,1250,20.25,45,0.45
2014-04-26,1251,163.2,255,0.64
2014-04-26,1253,0,0,0.16
2014-04-26,1254,0,0,0.16
2014-04-26,1255,106.8,178,0.6
2014-04-26,1256,6425.1,5445,1.18
2014-04-26,1257,85339.8,46890,1.82
2014-04-26,1258,8350.47,6789,1.23
2014-04-26,1259,2702004.82,836534,3.23
2014-04-26,1260,95067.8,51388,1.85
2014-04-26,1261,136926072.36,22013838,6.22
2014-04-26,1262,820.68,977,0.84
2014-04-26,1263,312246.12,138162,2.26
2014-04-26,1264,0,0,0
2014-04-26,1265,2394890.62,755486,3.17
2014-04-26,1266,3229467.3,969810,3.33
2014-04-26,1267,8350.47,6789,1.23
2014-04-26,1268,270705.6,123048,2.2
2014-04-26,1269,2016.63,2079,0.97
2014-04-26,1270,129166.05,66239,1.95
2014-04-26,1271,522373.62,212347,2.46
2014-04-26,1272,42353.28,26144,1.62
2014-04-26,1273,0,0,0.03
2014-04-26,1275,440567.82,184338,2.39
2014-04-26,1276,10028014.62,2494531,4.02
2014-04-26,1277,111260.2,58558,1.9
2014-04-26,1278,50121772.04,9528854,5.26
2014-04-26,1280,911871,337730,2.7
2014-05-03,1001,4133.8,3758,1.1
2014-05-03,1002,5566,4840,1.15
2014-05-03,1003,5566,4840,1.15
2014-05-03,1004,4133.8,3758,1.1
2014-05-03,1005,163.2,255,0.64
2014-05-03,1006,14915.12,10967,1.36
2014-05-03,1007,106.8,178,0.6
2014-05-03,1009,55621.28,32912,1.69
2014-05-03,1010,6425.1,5445,1.18
2014-05-03,1011,163.2,255,0.64
2014-05-03,1013,13446.9,10035,1.34
2014-05-03,1014,16965782.77,3864643,4.39
2014-05-03,1015,1528750.02,519983,2.94
2014-05-03,1016,163.2,255,0.64
2014-05-03,1018,89873.13,49111,1.83
2014-05-03,1019,1647.82,1753,0.94
2014-05-03,1020,71934970.9,12868510,5.59
2014-05-03,1022,3113134.44,940524,3.31
2014-05-03,1023,1046.61,1203,0.87
2014-05-03,1024,9.6,24,0.4
2014-05-03,1025,11989.12,9152,1.31
2014-05-03,1026,0.22,1,0.22
2014-05-03,1027,14915.12,10967,1.36
2014-05-03,1028,52000.46,31138,1.67
2014-05-03,1029,106.8,178,0.6
2014-05-03,1030,415797.54,175442,2.37
2014-05-03,1031,9.6,24,0.4
2014-05-03,1032,38,76,0.5
2014-05-03,1033,4834.14,4278,1.13
2014-05-03,1034,0,0,0.03
2014-05-03,1035,169589.28,83132,2.04
2014-05-03,1038,1.45,5,0.29
2014-05-03,1039,2297266.65,729291,3.15
2014-05-03,1041,0,0,0
2014-05-03,1044,238.68,351,0.68
2014-05-03,1047,75858.26,42617,1.78
2014-05-03,1048,49653849,9457876,5.25
2014-05-03,1050,1046.61,1203,0.87
2014-05-03,1051,45516.56,27754,1.64
2014-05-03,1052,122790.46,63622,1.93
2014-05-03,1053,192079.68,92346,2.08
2014-05-03,1054,148042314,23498780,6.3
2014-05-03,1055,59408.82,34742,1.71
2014-05-03,1056,20.25,45,0.45
2014-05-03,1057,20.25,45,0.45
2014-05-03,1058,163.2,255,0.64
2014-05-03,1059,39340.8,24588,1.6
2014-05-03,1061,111260.2,58558,1.9
2014-05-03,1062,4200857.64,1207143,3.48
2014-05-03,1063,90397941.6,15585852,5.8
2014-05-03,1065,710286.78,274242,2.59
2014-05-03,1068,820.68,977,0.84
2014-05-03,1069,6774950.13,1797069,3.77
2014-05-03,1070,20107.23,14061,1.43
2014-05-03,1071,20107.23,14061,1.43
2014-05-03,1072,4834.14,4278,1.13
2014-05-03,1073,52878944.7,9958370,5.31
2014-05-03,1074,1074405.44,387872,2.77
2014-05-03,1075,465.12,612,0.76
2014-05-03,1076,2016.63,2079,0.97
2014-05-03,1078,55621.28,32912,1.69
2014-05-03,1080,580285,232114,2.5
2014-05-03,1081,191910799.5,29165775,6.58
2014-05-03,1082,4133.8,3758,1.1
2014-05-03,1083,89873.13,49111,1.83
2014-05-03,1084,106.8,178,0.6
2014-05-03,1086,2016.63,2079,0.97
2014-05-03,1087,2359600.44,746709,3.16
2014-05-03,1088,2954.64,2841,1.04
2014-05-03,1090,6263512.8,1683740,3.72
2014-05-03,1091,39340.8,24588,1.6
2014-05-03,1092,848821412.37,100690559,8.43
2014-05-03,1094,13364094.34,3166847,4.22
2014-05-03,1095,415797.54,175442,2.37
2014-05-03,1096,0.22,1,0.22
2014-05-03,1098,122790.46,63622,1.93
2014-05-03,1099,2778883.25,855041,3.25
2014-05-03,1100,1046.61,1203,0.87
2014-05-03,1101,238.68,351,0.68
2014-05-03,1102,676904.59,263387,2.57
2014-05-03,1103,4834.14,4278,1.13
2014-05-03,1104,16488.24,11948,1.38
2014-05-03,1105,4623324.96,1306024,3.54
2014-05-03,1106,208408.92,98772,2.11
2014-05-03,1107,6938250.48,1835516,3.78
2014-05-03,1108,5251207.08,1454628,3.61
2014-05-03,1109,111260.2,58558,1.9
2014-05-03,1110,3508.53,3279,1.07
2014-05-03,1111,163.2,255,0.64
2014-05-03,1112,18300.39,12979,1.41
2014-05-03,1113,106.8,178,0.6
2014-05-03,1114,26244.86,17614,1.49
2014-05-03,1115,106.8,178,0.6
2014-05-03,1116,337.68,469,0.72
2014-05-03,1117,1329.51,1461,0.91
2014-05-03,1119,67494,38568,1.75
2014-05-03,1120,1647.82,1753,0.94
2014-05-03,1122,48833.88,29418,1.66
2014-05-03,1123,106.8,178,0.6
2014-05-03,1124,11630302.68,2822889,4.12
2014-05-03,1125,872910.84,325713,2.68
2014-05-03,1127,5509376.6,1513565,3.64
2014-05-03,1128,28732.56,18903,1.52
2014-05-03,1129,523664463.46,67309057,7.78
2014-05-03,1130,693473.04,268788,2.58
2014-05-03,1131,129166.05,66239,1.95
2014-05-03,1132,13446.9,10035,1.34
2014-05-03,1133,16488.24,11948,1.38
2014-05-03,1135,71798.28,40564,1.77
2014-05-03,1136,0,0,0.03
2014-05-03,1137,3.74,11,0.34
2014-05-03,1138,38,76,0.5
2014-05-03,1141,1.45,5,0.29
2014-05-03,1142,0.22,1,0.22
2014-05-03,1143,0.22,1,0.22
2014-05-03,1144,624,780,0.8
2014-05-03,1145,1647.82,1753,0.94
2014-05-03,1146,465.12,612,0.76
2014-05-03,1147,13446.9,10035,1.34
2014-05-03,1148,41760829.8,8188398,5.1
2014-05-03,1149,20.25,45,0.45
2014-05-03,1150,80505,44725,1.8
2014-05-03,1151,0,0,0.16
2014-05-03,1152,710286.78,274242,2.59
2014-05-03,1153,2359600.44,746709,3.16
2014-05-03,1154,820.68,977,0.84
2014-05-03,1155,281367.24,126742,2.22
2014-05-03,1156,1046.61,1203,0.87
2014-05-03,1157,122790.46,63622,1.93
2014-05-03,1158,727347.4,279749,2.6
2014-05-03,1159,337.68,469,0.72
2014-05-03,1160,4133.8,3758,1.1
2014-05-03,1161,65.45,119,0.55
2014-05-03,1162,9140076,2308100,3.96
2014-05-03,1163,22031.3,15194,1.45
2014-05-03,1164,111260.2,58558,1.9
2014-05-03,1165,95067.8,51388,1.85
2014-05-03,1166,0.22,1,0.22
2014-05-03,1167,91197914.15,15696715,5.81
2014-05-03,1168,1329.51,1461,0.91
2014-05-03,1169,233999.55,108837,2.15
2014-05-03,1170,710286.78,274242,2.59
2014-05-03,1171,2194957.44,703512,3.12
2014-05-03,1172,1647.82,1753,0.94
2014-05-03,1173,80505,44725,1.8
2014-05-03,1174,52000.46,31138,1.67
2014-05-03,1175,3.74,11,0.34
2014-05-03,1176,233999.55,108837,2.15
2014-05-03,1177,13767835.44,3247131,4.24
2014-05-03,1178,106.8,178,0.6
2014-05-03,1179,42353.28,26144,1.62
2014-05-03,1180,100458.27,53721,1.87
2014-05-03,1181,161951.48,80174,2.02
2014-05-03,1182,3.74,11,0.34
2014-05-03,1183,11989.12,9152,1.31
2014-05-03,1184,9.6,24,0.4
2014-05-03,1185,16488.24,11948,1.38
2014-05-03,1186,5670789.36,1549396,3.66
2014-05-03,1187,39340.8,24588,1.6
2014-05-03,1188,28732.56,18903,1.52
2014-05-03,1189,0,0,0
2014-05-03,1191,14915.12,10967,1.36
2014-05-03,1192,1186878.78,420879,2.82
2014-05-03,1193,0,0,0
2014-05-03,1194,9.6,24,0.4
2014-05-03,1195,3.74,11,0.34
2014-05-03,1196,0,0,0
2014-05-03,1198,9487.8,7530,1.26
2014-05-03,1199,13446.9,10035,1.34
2014-05-03,1201,2927698.48,892591,3.28
2014-05-03,1202,38,76,0.5
2014-05-03,1203,252507.22,115829,2.18
2014-05-03,1204,5566,4840,1.15
2014-05-03,1205,820.68,977,0.84
2014-05-03,1206,3.74,11,0.34
2014-05-03,1207,1046.61,1203,0.87
2014-05-03,1208,337.68,469,0.72
2014-05-03,1210,161951.48,80174,2.02
2014-05-03,1211,333005.4,146055,2.28
2014-05-03,1212,100570097.67,17016937,5.91
2014-05-03,1213,3.74,11,0.34
2014-05-03,1214,135067.52,68912,1.96
2014-05-03,1215,1329.51,1461,0.91
2014-05-03,1216,1329.51,1461,0.91
2014-05-03,1217,38,76,0.5
2014-05-03,1218,39340.8,24588,1.6
2014-05-03,1219,55621.28,32912,1.69
2014-05-03,1220,89873.13,49111,1.83
2014-05-03,1222,8350.47,6789,1.23
2014-05-03,1223,9.6,24,0.4
2014-05-03,1224,5566,4840,1.15
2014-05-03,1225,0,0,0
2014-05-03,1226,0,0,0.16
2014-05-03,1227,0,0,0.16
2014-05-03,1228,853820.61,319783,2.67
2014-05-03,1229,820.68,977,0.84
2014-05-03,1230,228908516.04,33762318,6.78
2014-05-03,1231,3305100.34,989551,3.34
2014-05-03,1232,1748650.47,580947,3.01
2014-05-03,1233,1427858.43,490673,2.91
2014-05-03,1234,2817820.12,864362,3.26
2014-05-03,1235,11989.12,9152,1.31
2014-05-03,1236,762218.26,290923,2.62
2014-05-03,1238,5834916,1585575,3.68
